1486,2278017
1487,1295229
1488,1946066
1489,1930948
1490,1294262
1491,1293116
1492,1292968
1493,1291876
1494,1305182
1495,1308078
1496,1292931
1497,1786755
1498,1401264
1499,1316513
1500,1308773
1501,1465037
1502,1782004
1503,1863598
1504,1307766
1505,1300894
1506,1434257
1507,1949812
1508,3066267
1509,1417728
1510,5374383
1511,3007780
1512,3777800
1513,1302987
1514,3711760
1515,3346464
1516,5285669
1517,4709904
1518,1309052
1519,1858711
1520,1417428
1521,1304942
1522,2365260
1523,1863766
1524,1476023
1525,1474185
1526,3646523
1527,1299624
1528,1296769
1529,1309124
1530,1433577
1531,1292402
1532,1304708
1533,1297036
1534,1307514
1535,1937401
1536,1440703
1537,3072086
1538,1291557
1539,1304641
1540,1316506
1541,1308005
1542,3015835
1543,1292950
1544,1300945
1545,3077791
1546,1302770
1547,1291569
1548,5162334
1549,24750126
1550,2076181
1551,25807345
1552,6753166
1553,19957083
1554,21354138
1555,26219652
1556,1293527
1557,1292434
1558,1296141
1559,1302827
1560,1291818
1561,1296736
1562,1295647
1563,1293346
1564,1301409
1565,1299603
1566,1306939
1567,6037429
1568,10808442
1569,1301171
1570,1292062
1571,5989818
1572,1292217
1573,1303037
1574,1305487
1575,2043546
1576,1291870
1577,5322596
1578,1291990
1579,1296339
1580,1780330
1581,1291548
1582,1900841
1583,6786002
1584,1293182
1585,1292000
1586,24750534
1587,20326665
1588,10440138
1589,26281899
1590,26334244
1591,10793610
1592,6533054
1593,6721670
1594,10807916
1595,24847340
1596,24859034
1597,1307856
1598,10453719
1599,24849708
1600,25750078
1601,24721493
1602,10746175
1603,5028536
1604,10733376
1605,10439879
1606,4822098
1607,2259312
1608,5977789
1609,10597960
1610,2336737
1611,5366708
1612,2248707
1613,5384550
1614,4914468
1615,3006783
1616,2997052
1617,1765127
1618,1294588
1619,4217426
1620,3154003
1621,5360033
1622,3006325
1623,1308660
1624,2997134
1625,2338019
1626,4058698
1627,1947089
1628,1293237
1629,1829626
1630,4837832
1631,3275168
1632,2171080
1633,3578981
1634,3095684
1635,3026633
1636,4042536
1637,3442220
1638,1306454
1639,1917323
1640,2294184
1641,3794322
1642,1293181
1643,1883701
1644,1684322
1645,1466394
1646,1292553
1647,1293530
1648,1291581
1649,1419969
1650,1309201
1651,1291582
1652,11598977
1653,26282448
1654,25746375
1655,1810517
1656,1460919
1657,1448755
1658,3430169
1659,1433342
1660,25826669
1661,19962587
1662,1307394
1663,3271093
1664,6424814
1665,5262027
1666,2279570
1667,26276373
1668,22265299
1669,2303845
1670,25767747
1671,1865703
1672,24840488
1673,2073674
1674,25778488
1675,3592854
1676,25723907
1677,10876425
1678,1300656
1679,1305903
1680,1300555
1681,1291844
1682,3584929
1683,4960072
1684,1456204
1685,1394510
1686,3326764
1687,1291585
1688,3908423
1689,4043764
1690,4067827
1691,4074292
1692,1800597
1693,2078804
1694,24877000
1695,1796939
1696,5985869
1697,3865102
1698,2369599
1699,1457573
1700,2079898
1701,6852369
1702,3681454
1703,1424406
1704,3217118
1705,3542206
1706,3206447
1707,4837825
1708,3993334
1709,6748086
1710,1920763
1711,2270295
1712,1938084
1713,2270294
1714,4812830
1715,5413796
1716,4176576
1717,2354900
1718,2354908
1719,3187790
1720,3369765
1721,3399553
1722,3077701
1723,2354897
1724,5296286
1725,3811356
1726,5157533
1727,2363919
1728,1308751
1729,3033959
1730,1927686
1731,2255576
1732,1453238
1733,1316511
1734,1433990
1735,3670447
1736,10833923
1737,3727343
1738,3016187
1739,5366658
1740,4886297
1741,3114200
1742,4264700
1743,5155325
1744,3205571
1745,1302836
1746,3148748
1747,1303246
1748,3071471
1749,2363843
1750,4707209
1751,1395080
1752,3389558
1753,1297587
1754,3447591
1755,3056473
1756,3068563
1757,1323749
1758,1329962
1759,2977357
1760,1866424
1761,1835843
1762,3182797
1763,2978224
1764,3008712
1765,2055017
1766,3008263
1767,3073079
1768,1295646
1769,1427318
1770,1765009
1771,1998799
1772,1870436
1773,1807959
1774,1301757
1775,1297995
1776,1437339
1777,1951105
1778,2229482
1779,2248526
1780,2275500
1781,1931974
1782,2346994
1783,1905462
1784,1773834
1785,1304073
1786,2156663
1787,2153527
1788,2212156
1789,1786739
1790,1786740
1791,1786742
1792,2303292
1793,2270536
1794,2342557
1795,2249496
1796,2153569
1797,3873960
1798,1483507
1799,1381964
1800,1418605
1801,1455979
1802,1950525
1803,3003830
1804,1436900
1805,1303731
1806,1294654
1807,1900840
1808,26416569
1809,11808948
1810,25955491
1811,24695390
1812,20438962
1813,6887029
1814,1418519
1815,1292659
1816,1305725
1817,6985803
1818,25872931
1819,25718082
1820,25745752
1821,1291822
1822,24735062
1823,1298880
1824,6962981
1825,23780577
1826,2334000
1827,21973146
1828,6558347
1829,6601382
1830,5360890
1831,3011308
1832,10767494
1833,6024430
1834,6870362
1835,4226908
1836,1439487
1837,6874403
1838,10491666
1839,26271868
1840,1937257
1841,4180445
1842,23331914
1843,11443316
1844,3927734
1845,10748120
1846,2133323
1847,3072889
1848,3035147
1849,1306607
1850,1294791
1851,24718965
1852,1300741
1853,3168089
1854,1859043
1855,1758810
1856,1947549
1857,10745405
1858,10774066
1859,1298744
1860,1972732
1861,3011617
1862,4116481
1863,5996801
1864,1472988
1865,3895511
1866,1483239
1867,4206357
1868,5155038
1869,4156402
1870,3041269
1871,5157137
1872,5413527
1873,6522269
1874,1898121
1875,10545971
1876,1293316
1877,1293917
1878,3094909
1879,1308987
1880,1294829
1881,6430835
1882,6549903
1883,1806555
1884,2369845
1885,6771529
1886,1292268
1887,1294941
1888,1294638
1889,6890730
1890,1291992
1891,4256328
1892,2373195
1893,1301174
1894,1295399
1895,5325327
1896,5346468
1897,2129132
1898,6040982
1899,1309068
1900,1305333
1901,1309103
1902,1298525
1903,1607471
1904,1293702
1905,1309044
1906,1428878
1907,3233761
1908,1433673
1909,1308570
1910,1306612
1911,1299153
1912,1297929
1913,1293792
1914,1292348
1915,1295686
1916,1295280
1917,1292444
1918,1866475
1919,1307354
1920,1301168
1921,3726072
1922,1292728
1923,1292849
1924,2294255
1925,1292220
1926,4846885
1927,3626372
1928,1292403
1929,3569943
1930,1305964
1931,1293770
1932,1293909
1933,3103678
1934,3026357
1935,2153526
1936,4145476
1937,3990470
1938,3273435
1939,2132220
1940,3006424
1941,3213173
1942,1292271
1943,1306663
1944,3190880
1945,1296824
1946,4804079
1947,1299362
1948,1293964
1949,25920885
1950,25956520
1951,1297737
1952,25727048
1953,25898213
1954,25752329
1955,20285048
1956,10429716
1957,20388680
1958,25752261
1959,1298873
1960,10757228
1961,6273274
1962,23788440
1963,3338862
1964,23117105
1965,21263666
1966,1294383
1967,1292453
1968,1295670
1969,6013501
1970,5432221
1971,20275845
1972,20277632
1973,1428055
1974,4915857
1975,25798131
1976,3078390
1977,4828286
1978,3861856
1979,3118086
1980,20503269
1981,19908446
1982,2997076
1983,25833522
1984,10455629
1985,24695310
1986,4317617
1987,10794834
1988,1298354
1989,6753091
1990,6537500
1991,6558062
1992,10590706
1993,10487568
1994,10748072
1995,6436783
1996,10561953
1997,6557005
1998,6875647
1999,5149279
2000,3256172
2001,3718323
2002,3008068
2003,4848115
2004,1578509
2005,5151892
2006,1293825
2007,5319819
2008,6876154
2009,3725324
2010,1928196
2011,1898223
2012,6730004
2013,10467098
2014,3077408
2015,4035906
2016,1293555
2017,4919232
2018,3743114
2019,3443389
2020,3397503
2021,3103683
2022,3431735
2023,1308848
2024,1293596
2025,1419936
2026,1293537
2027,1401535
2028,1296629
2029,3633820
2030,1299837
2031,3609075
2032,1298189
2033,1482077
2034,2256034
2035,1937621
2036,1437389
2037,1307694
2038,1307106
2039,1316572
2040,3114109
2041,1292326
2042,1298909
2043,3683409
2044,1927369
2045,1464838
2046,2209368
2047,3011574
2048,1301721
2049,1293167
2050,1867415
2051,1309021
2052,1941283
2053,2969282
2054,2311138
2055,2037833
2056,2970087
2057,1291861
2058,1329562
2059,3212106
2060,1418191
2061,1418189
2062,1298586
2063,1401376
2064,3612790
2065,3062897
2066,1306762
2067,1471507
2068,1301345
2069,1309049
2070,1793909
2071,1306605
2072,1469165
2073,3111355
2074,2038379
2075,1395445
2076,1292638
2077,1292754
2078,1297063
2079,2978752
2080,1431713
2081,1299643
2082,2157295
2083,1474762
2084,2009547
2085,1452554
2086,1464540
2087,1295242
2088,1850722
2089,2264715
2090,1293838
2091,1304338
2092,3033864
2093,1306057
2094,1400665
2095,1302678
2096,1293174
2097,1294858
2098,2973528
2099,1428178
2100,1401533
2101,1298635
2102,1299247
2103,1418190
2104,1303773
2105,1298644
2106,1437342
2107,1291578
2108,1463371
2109,1439579
2110,3151809
2111,1877942
2112,1300361
2113,1300399
2114,1294323
2115,2357707
2116,1827955
2117,2279152
2118,2286642
2119,2357699
2120,2357701
2121,2357703
2122,2357713
2123,2357717
2124,10772258
2125,2124708
2126,6984070
2127,5908477
2128,3402101
2129,4822845
2130,2052540
2131,4230954
2132,3420350
2133,2152997
2134,3531012
2135,3530988
2136,1763205
2137,4154944
2138,3178770
2139,11445466
2140,4812761
2141,2153957
2142,1308991
